,YEAR,TEAM,CONF,G,WINS,LOSSES,W%,ADJOE,ADJDE,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ T.,WAB,SEED,FINISH,T_WINS,Corrected_Expected_Wins,Cinderella
679,2018,San Diego St.,MWC,31.0,21.0,10.0,0.677,110.6,95.7,52.0,48.8,17.0,19.3,31.8,25.3,34.3,29.2,52.3,48.3,34.3,33.1,36.1,40.4,70.0,-1.6,11.0,R64,0.0,0,0.0
680,2018,St. Bonaventure,A10,32.0,25.0,7.0,0.781,110.4,100.6,52.3,48.9,16.3,20.4,30.1,29.6,39.9,39.3,48.5,49.6,39.8,32.0,33.7,42.6,70.4,1.4,11.0,R64,0.0,0,0.0
681,2018,Texas A&M,SEC,32.0,20.0,12.0,0.625,110.3,93.6,51.1,46.4,19.2,15.9,34.3,28.3,32.0,29.0,52.1,45.1,32.7,32.4,33.2,37.6,70.0,1.9,7.0,Sweet Sixteen,2.0,1,1.0
682,2018,Rhode Island,A10,32.0,25.0,7.0,0.781,110.2,96.5,51.5,50.1,15.5,22.9,31.0,27.5,30.5,40.7,51.1,50.3,35.0,33.1,31.9,30.4,69.9,1.6,7.0,R32,1.0,1,0.0
683,2018,Loyola Chicago,MVC,32.0,27.0,5.0,0.844,109.0,96.8,57.8,47.3,18.8,20.0,22.1,25.9,33.2,25.7,56.5,46.3,40.0,32.6,35.7,36.4,66.5,2.0,11.0,Final Four,4.0,0,4.0
684,2018,Iona,MAAC,33.0,20.0,13.0,0.606,108.9,107.3,54.1,52.1,16.0,18.8,24.4,30.5,30.4,29.2,51.3,51.4,38.8,35.5,40.8,35.1,71.6,-7.3,15.0,R64,0.0,0,0.0
685,2018,Providence,BE,34.0,21.0,13.0,0.618,108.7,96.5,49.6,50.1,17.6,18.9,29.4,28.9,39.2,31.4,49.5,51.3,33.3,32.1,33.0,36.5,68.3,2.0,10.0,R64,0.0,0,0.0
686,2018,Texas,B12,33.0,19.0,14.0,0.576,108.6,92.7,49.8,47.9,17.1,18.3,29.4,29.5,33.2,26.1,51.4,47.1,31.5,33.0,38.2,34.9,66.7,1.3,10.0,R64,0.0,0,0.0
687,2018,Marshall,CUSA,33.0,23.0,10.0,0.697,107.8,103.4,54.9,49.7,17.2,18.2,22.3,31.6,32.9,29.0,56.2,48.5,35.5,34.8,45.7,30.2,76.1,-2.5,13.0,R32,1.0,0,1.0
688,2018,Montana,BSky,31.0,24.0,7.0,0.774,107.6,99.1,51.7,48.3,17.4,21.2,34.0,26.4,38.9,41.3,51.9,46.1,34.1,35.3,27.2,32.3,69.1,-1.1,14.0,R64,0.0,0,0.0
689,2018,Bucknell,Pat,34.0,25.0,9.0,0.735,107.6,101.9,54.0,47.6,17.1,17.1,27.2,27.4,42.4,34.4,55.6,46.5,34.3,33.2,39.3,31.7,72.9,-3.0,14.0,R64,0.0,0,0.0
690,2018,Georgia St.,SB,32.0,22.0,10.0,0.688,107.2,100.7,54.1,47.1,16.7,20.8,25.8,32.8,31.6,39.1,50.9,43.9,39.1,33.9,41.1,46.1,67.9,-5.1,15.0,R64,0.0,0,0.0
691,2018,Alabama,SEC,34.0,19.0,15.0,0.559,107.0,94.8,51.6,47.2,20.1,18.7,29.1,30.6,41.5,36.8,53.2,46.8,32.5,31.9,35.6,37.1,70.0,-1.1,9.0,R32,1.0,0,1.0
692,2018,New Mexico St.,WAC,30.0,25.0,5.0,0.833,106.9,94.2,51.8,45.5,17.4,19.3,34.2,22.8,29.1,33.6,52.3,45.0,34.0,30.8,36.4,37.2,69.3,1.3,12.0,R64,0.0,0,0.0
693,2018,College of Charleston,CAA,31.0,24.0,7.0,0.774,106.7,105.1,52.8,50.2,14.7,17.8,25.6,28.0,36.8,31.3,51.8,48.8,36.4,35.1,37.1,36.3,65.8,-2.1,13.0,R64,0.0,0,0.0
694,2018,Syracuse,ACC,33.0,20.0,13.0,0.606,106.3,93.0,47.2,46.8,19.1,19.6,35.1,29.3,40.2,31.3,46.7,44.8,32.1,32.8,33.5,43.8,64.5,-0.4,11.0,Sweet Sixteen,2.0,0,2.0
695,2018,Texas Southern,SWAC,34.0,15.0,19.0,0.441,104.8,112.9,50.8,51.5,17.2,16.0,28.5,32.2,43.2,31.4,48.7,49.5,36.3,37.1,36.8,33.2,72.5,-10.9,16.0,R64,0.0,0,0.0
696,2018,Stephen F. Austin,Slnd,30.0,24.0,6.0,0.8,104.1,98.3,53.4,49.7,20.8,26.1,32.7,28.6,40.0,50.5,52.0,47.1,37.4,35.9,32.4,38.9,72.1,-1.8,14.0,R64,0.0,0,0.0
697,2018,UNC Greensboro,SC,31.0,24.0,7.0,0.774,103.5,96.2,52.0,47.6,19.8,21.6,33.7,23.8,26.4,39.1,50.9,47.0,35.6,32.3,45.9,41.0,66.1,-1.5,13.0,R64,0.0,0,0.0
698,2018,Penn,Ivy,31.0,23.0,8.0,0.742,103.1,97.6,53.0,46.9,16.6,17.1,24.2,22.7,33.6,31.9,53.7,48.1,34.7,29.7,41.7,32.8,70.1,-3.3,16.0,R64,0.0,0,0.0
699,2018,Lipscomb,ASun,29.0,20.0,9.0,0.69,102.6,101.8,51.9,51.7,20.1,19.8,28.0,24.1,41.2,38.7,53.5,52.6,33.0,33.5,38.9,36.9,75.9,-3.1,15.0,R64,0.0,0,0.0
700,2018,Cal St. Fullerton,BW,29.0,18.0,11.0,0.621,102.6,103.8,52.0,48.3,20.6,18.4,26.5,28.9,46.0,34.8,52.2,45.2,34.3,36.3,28.4,33.1,70.8,-5.4,15.0,R64,0.0,0,0.0
701,2018,UMBC,AE,31.0,21.0,10.0,0.677,102.5,105.5,52.2,52.1,16.9,20.7,26.4,29.0,30.0,31.1,48.3,50.8,38.2,35.9,44.1,40.9,69.3,-4.8,16.0,R32,1.0,0,1.0
702,2018,Radford,BSth,32.0,20.0,12.0,0.625,101.8,103.5,49.4,49.5,18.6,20.2,32.2,28.3,31.6,31.4,47.3,48.4,35.1,34.2,39.8,38.5,64.0,-6.5,16.0,R64,0.0,0,0.0
703,2018,Wright St.,Horz,32.0,23.0,9.0,0.719,99.6,96.5,49.0,48.3,18.6,21.1,28.8,24.9,36.0,30.0,48.0,45.6,34.0,34.9,35.0,39.7,69.3,-3.5,14.0,R64,0.0,0,0.0
704,2019,Gonzaga,WCC,33.0,30.0,3.0,0.909,124.1,91.6,59.6,44.2,14.5,18.9,30.6,27.1,36.0,25.1,62.3,43.1,36.5,30.9,35.3,34.6,71.6,7.2,1.0,Elite Eight,3.0,5,-2.0
705,2019,Tennessee,SEC,33.0,28.0,5.0,0.848,122.9,95.0,55.3,47.4,15.9,18.2,31.6,30.3,33.4,34.4,55.7,44.6,36.2,34.4,31.8,39.8,68.0,9.8,2.0,Sweet Sixteen,2.0,4,-2.0
706,2019,Virginia,ACC,32.0,29.0,3.0,0.906,122.6,88.7,55.7,43.5,14.7,17.8,30.0,25.9,30.3,27.9,52.2,45.5,40.9,27.2,38.7,40.9,61.5,11.1,1.0,CHAMPS,6.0,5,1.0
707,2019,Purdue,B10,32.0,23.0,9.0,0.719,121.0,95.6,52.7,49.5,15.9,19.5,35.0,26.6,29.4,32.7,51.2,47.9,36.4,34.4,44.5,43.0,66.5,6.1,3.0,Elite Eight,3.0,2,1.0
708,2019,Michigan St.,B10,34.0,28.0,6.0,0.824,120.0,92.0,55.8,43.7,18.7,14.9,34.1,26.8,35.0,27.7,54.8,41.3,38.4,31.8,37.8,37.0,68.6,10.6,2.0,Final Four,4.0,4,0.0
709,2019,Auburn,SEC,34.0,25.0,9.0,0.735,119.4,95.9,54.2,51.8,17.5,25.3,32.7,32.9,31.0,36.6,51.3,50.4,38.1,35.6,49.6,44.1,69.0,6.1,5.0,Final Four,4.0,1,3.0
710,2019,Duke,ACC,34.0,29.0,5.0,0.853,119.3,88.3,53.4,44.6,17.7,19.8,36.1,29.7,34.6,24.0,58.3,44.9,30.2,29.3,37.6,34.7,74.0,11.2,1.0,Elite Eight,3.0,5,-2.0
711,2019,North Carolina,ACC,33.0,27.0,6.0,0.818,119.2,91.2,52.9,48.3,17.1,18.5,34.6,23.2,30.9,28.9,51.9,47.5,36.5,32.9,35.9,42.5,76.4,10.0,1.0,Sweet Sixteen,2.0,5,-3.0
712,2019,LSU,SEC,32.0,26.0,6.0,0.812,118.3,97.1,51.7,50.2,18.2,20.7,37.3,30.4,37.7,34.2,53.4,49.7,32.3,34.1,34.3,39.1,70.8,7.3,3.0,Sweet Sixteen,2.0,2,0.0
713,2019,Iowa St.,B12,34.0,23.0,11.0,0.676,118.2,96.1,54.9,48.5,16.2,18.8,28.5,30.0,30.3,23.6,55.0,47.1,36.5,33.8,39.6,39.3,68.6,4.3,6.0,R64,0.0,1,-1.0
714,2019,Virginia Tech,ACC,32.0,24.0,8.0,0.75,118.0,94.3,56.4,48.9,17.5,21.7,29.8,27.4,31.4,26.4,54.2,48.0,39.4,33.2,45.0,50.1,65.3,5.0,4.0,Sweet Sixteen,2.0,2,0.0
715,2019,Kentucky,SEC,33.0,27.0,6.0,0.818,116.9,91.7,53.3,47.0,18.5,18.4,36.6,25.8,42.5,27.1,52.7,43.6,36.4,35.0,29.8,38.3,66.5,8.8,2.0,Elite Eight,3.0,4,-1.0
716,2019,Mississippi St.,SEC,33.0,23.0,10.0,0.697,116.4,96.6,54.6,50.1,19.3,19.7,34.9,29.8,32.3,31.7,53.3,48.5,37.8,35.3,39.0,36.2,68.3,4.6,5.0,R64,0.0,1,-1.0
717,2019,Iowa,B10,33.0,22.0,11.0,0.667,116.4,100.5,52.6,51.6,17.2,18.5,29.9,29.0,42.3,28.8,51.5,53.4,36.1,32.6,39.0,41.4,70.8,3.2,10.0,R32,1.0,0,1.0
718,2019,Wofford,SC,30.0,26.0,4.0,0.867,115.8,97.9,57.8,50.2,16.2,19.3,32.3,24.6,27.7,31.8,54.3,50.9,41.6,32.7,43.5,40.2,66.4,4.2,7.0,R32,1.0,1,0.0
719,2019,Michigan,B10,34.0,28.0,6.0,0.824,115.3,86.2,52.1,44.1,13.5,18.3,24.5,25.5,27.0,24.9,51.8,44.5,35.0,28.9,40.2,29.1,65.4,9.2,2.0,Sweet Sixteen,2.0,4,-2.0
720,2019,Villanova,BE,34.0,25.0,9.0,0.735,115.1,98.7,53.4,49.9,17.0,18.1,30.8,27.3,35.3,28.6,53.9,49.7,35.3,33.5,53.5,39.3,64.8,3.7,6.0,R32,1.0,1,0.0
721,2019,Saint Mary's,WCC,33.0,22.0,11.0,0.667,114.2,97.3,54.0,48.6,16.3,16.4,31.3,23.2,29.7,29.4,52.5,49.1,37.8,31.8,35.0,31.4,63.8,-0.6,11.0,R64,0.0,0,0.0
722,2019,Houston,Amer,34.0,31.0,3.0,0.912,114.1,90.9,52.1,42.4,16.8,18.2,34.7,26.2,31.9,37.6,50.8,43.1,35.9,27.6,42.9,41.1,67.0,7.9,3.0,Sweet Sixteen,2.0,2,0.0
723,2019,Belmont,OVC,30.0,25.0,5.0,0.833,113.4,101.3,57.8,48.9,15.4,16.3,25.6,24.3,28.1,27.7,59.5,47.2,37.1,34.7,43.8,34.7,72.5,1.4,11.0,R64,0.0,0,0.0
724,2019,Buffalo,MAC,33.0,30.0,3.0,0.909,113.2,95.2,53.4,47.2,15.6,20.4,31.6,26.7,32.2,31.5,55.8,48.8,33.6,29.7,43.9,36.1,74.2,5.7,6.0,R32,1.0,1,0.0
725,2019,Mississippi,SEC,32.0,20.0,12.0,0.625,113.1,96.6,53.0,50.6,18.2,21.0,30.4,29.5,31.7,33.2,52.6,47.8,35.8,37.2,39.5,34.9,69.0,1.0,8.0,R64,0.0,1,-1.0
726,2019,Louisville,ACC,33.0,20.0,13.0,0.606,112.9,92.7,50.9,46.4,17.8,16.3,29.2,25.8,35.1,31.6,50.6,45.7,34.2,31.7,43.7,36.9,69.1,2.3,7.0,R64,0.0,1,-1.0
727,2019,Nevada,MWC,33.0,29.0,4.0,0.879,112.9,95.5,54.1,47.6,14.4,19.2,26.5,24.7,40.7,27.6,55.1,46.0,35.1,33.4,42.8,40.0,70.5,4.1,7.0,R64,0.0,1,-1.0
728,2019,Kansas,B12,34.0,25.0,9.0,0.735,112.5,92.2,52.3,47.8,18.7,18.5,29.7,28.3,32.9,27.7,52.2,45.9,35.0,33.6,35.0,41.4,70.8,8.3,4.0,R32,1.0,2,-1.0
729,2019,Maryland,B10,32.0,22.0,10.0,0.688,112.5,93.8,51.9,46.0,19.8,14.3,33.9,24.7,32.9,26.6,51.3,44.7,35.3,32.0,37.0,39.4,67.4,4.2,6.0,R32,1.0,1,0.0
730,2019,Marquette,BE,33.0,24.0,9.0,0.727,112.2,95.7,54.1,45.9,19.5,16.6,29.1,26.2,35.9,35.7,50.5,44.8,39.3,31.9,41.7,35.7,70.0,2.8,5.0,R64,0.0,1,-1.0
731,2019,Cincinnati,Amer,34.0,28.0,6.0,0.824,112.1,93.9,49.0,48.1,16.1,20.9,37.6,29.4,38.1,30.5,47.3,44.7,35.0,35.1,33.1,42.8,65.0,5.9,7.0,R64,0.0,1,-1.0
732,2019,Texas Tech,B12,32.0,26.0,6.0,0.812,112.1,86.3,53.7,42.8,18.2,23.0,28.6,28.6,33.5,37.6,52.9,41.3,36.8,30.1,35.5,39.7,67.2,7.0,3.0,Finals,5.0,2,3.0
733,2019,Baylor,B12,32.0,19.0,13.0,0.594,112.0,98.1,50.9,48.6,19.9,18.5,38.1,28.8,32.6,36.5,50.9,47.1,34.0,34.1,40.4,37.8,66.1,0.9,9.0,R32,1.0,0,1.0
734,2019,New Mexico St.,WAC,32.0,28.0,4.0,0.875,111.6,98.8,54.0,48.7,17.7,19.3,37.2,22.6,34.1,32.4,56.6,48.0,34.1,33.1,46.4,39.1,68.7,1.6,12.0,R64,0.0,0,0.0
735,2019,Florida St.,ACC,34.0,27.0,7.0,0.794,111.3,92.1,50.7,47.3,19.2,20.3,33.1,26.9,36.3,36.1,51.0,46.2,33.6,32.6,38.3,38.8,70.6,7.7,4.0,Sweet Sixteen,2.0,2,0.0
736,2019,Utah St.,MWC,33.0,27.0,6.0,0.818,111.2,95.9,54.3,46.2,17.9,17.2,31.7,22.2,36.7,34.1,54.7,42.1,35.7,34.8,38.0,40.1,69.3,2.2,8.0,R64,0.0,1,-1.0
737,2019,UCF,Amer,31.0,23.0,8.0,0.742,111.1,93.9,52.7,45.5,17.5,18.3,29.6,29.5,46.4,29.6,52.5,44.6,35.4,31.3,36.1,38.3,66.3,2.2,9.0,R32,1.0,0,1.0
738,2019,Murray St.,OVC,29.0,25.0,4.0,0.862,110.5,98.5,55.2,46.4,17.2,19.5,32.4,30.0,33.2,28.4,57.2,48.4,34.4,28.5,36.9,35.4,69.8,1.3,12.0,R32,1.0,0,1.0
739,2019,Yale,Ivy,28.0,21.0,7.0,0.75,110.1,102.0,56.1,47.2,18.1,15.2,26.3,24.4,30.5,30.6,56.1,47.5,37.4,31.2,34.6,38.2,71.7,-0.7,14.0,R64,0.0,0,0.0
740,2019,Northeastern,CAA,33.0,23.0,10.0,0.697,110.0,102.8,57.2,51.8,16.7,16.7,22.7,24.3,34.3,28.0,56.4,52.5,38.8,33.6,46.3,35.9,68.1,-2.6,13.0,R64,0.0,0,0.0
741,2019,Florida,SEC,34.0,19.0,15.0,0.559,109.8,91.4,49.9,48.4,18.0,22.6,31.1,31.7,30.4,33.6,49.8,48.6,33.5,32.0,43.4,38.0,63.4,0.6,10.0,R32,1.0,0,1.0
742,2019,Minnesota,B10,34.0,21.0,13.0,0.618,109.5,96.6,48.3,49.1,17.6,16.6,31.9,28.1,42.0,28.3,48.4,48.3,32.1,33.9,28.8,33.7,68.5,2.7,10.0,R32,1.0,0,1.0
743,2019,Syracuse,ACC,33.0,20.0,13.0,0.606,109.4,93.5,49.5,47.5,18.4,23.2,30.1,33.3,36.8,34.8,49.5,46.5,33.0,32.3,42.8,47.6,68.6,0.5,8.0,R64,0.0,1,-1.0
744,2019,Arizona St.,P12,32.0,22.0,10.0,0.688,108.9,97.9,50.8,48.6,18.5,18.9,32.5,26.4,43.6,38.6,50.6,47.2,34.1,33.6,35.7,43.5,71.2,0.2,11.0,R64,0.0,0,0.0
745,2019,Wisconsin,B10,33.0,23.0,10.0,0.697,108.9,88.8,51.5,44.8,14.4,17.2,24.0,26.5,27.5,25.9,49.8,43.7,36.6,31.2,34.1,35.1,64.8,6.2,5.0,R64,0.0,1,-1.0
746,2019,Oklahoma,B12,32.0,19.0,13.0,0.594,108.9,92.8,50.2,47.1,17.4,17.5,26.2,27.9,31.4,24.1,49.6,45.0,34.2,33.3,33.2,41.0,70.2,2.5,9.0,R32,1.0,0,1.0
747,2019,Liberty,BSth,31.0,25.0,6.0,0.806,108.7,99.7,56.1,48.7,17.2,20.8,25.7,26.5,26.0,32.4,56.9,48.4,36.6,32.9,42.0,37.1,62.8,-0.4,12.0,R32,1.0,0,1.0
748,2019,Colgate,Pat,33.0,23.0,10.0,0.697,108.4,105.5,55.9,50.6,19.3,18.0,30.3,26.9,28.9,28.6,53.9,50.4,39.1,33.9,41.0,40.9,68.7,-4.1,15.0,R64,0.0,0,0.0
749,2019,Northern Kentucky,Horz,32.0,24.0,8.0,0.75,108.4,101.6,55.0,48.9,17.6,18.5,30.7,26.5,35.5,35.2,55.3,49.5,36.4,31.9,41.5,39.2,70.9,-2.0,14.0,R64,0.0,0,0.0
750,2019,Ohio St.,B10,33.0,19.0,14.0,0.576,108.3,94.1,50.5,48.2,18.7,18.4,27.7,26.1,34.0,31.8,49.9,47.4,34.3,33.0,39.7,37.4,67.0,0.9,11.0,R32,1.0,0,1.0
751,2019,Seton Hall,BE,33.0,20.0,13.0,0.606,107.8,97.0,49.9,49.3,17.5,20.0,29.3,29.4,34.8,32.6,50.8,48.7,32.4,33.6,36.4,39.8,70.1,-0.3,10.0,R64,0.0,0,0.0
752,2019,Georgia St.,SB,32.0,23.0,9.0,0.719,107.6,101.3,54.4,50.1,16.6,21.1,23.3,33.6,35.7,31.3,51.8,50.5,38.4,33.0,43.7,45.7,70.6,-1.1,14.0,R64,0.0,0,0.0
753,2019,Vermont,AE,32.0,26.0,6.0,0.812,107.2,98.1,52.4,49.0,16.6,19.4,27.5,21.8,36.3,26.2,52.0,46.5,35.3,35.3,40.4,38.2,66.6,-0.8,13.0,R64,0.0,0,0.0
754,2019,Montana,BSky,32.0,24.0,8.0,0.75,106.7,103.2,56.7,50.0,17.4,19.3,27.7,25.0,32.0,37.0,56.2,49.0,38.3,34.6,38.3,36.2,67.3,-3.0,15.0,R64,0.0,0,0.0
755,2019,Kansas St.,B12,33.0,25.0,8.0,0.758,106.5,87.5,49.5,48.1,17.4,22.9,28.1,25.6,30.7,30.5,49.0,49.1,33.6,31.2,38.2,42.8,64.1,6.6,4.0,R64,0.0,2,-2.0
756,2019,Oregon,P12,35.0,23.0,12.0,0.657,106.4,92.9,51.7,46.8,17.8,21.0,29.7,28.1,30.3,35.3,51.9,49.0,34.3,29.4,39.3,45.2,65.2,-1.0,12.0,Sweet Sixteen,2.0,0,2.0
757,2019,Washington,P12,34.0,26.0,8.0,0.765,106.0,93.4,52.1,47.3,19.8,24.0,29.6,34.4,35.1,34.5,52.3,46.0,34.6,33.1,39.8,35.3,67.2,3.3,9.0,R32,1.0,0,1.0
758,2019,North Dakota St.,Sum,31.0,16.0,15.0,0.516,105.8,108.7,53.8,53.6,15.8,14.6,20.7,25.4,32.1,26.2,52.4,52.9,36.8,36.6,48.2,35.7,65.9,-8.4,16.0,R64,0.0,0,0.0
759,2019,UC Irvine,BW,34.0,29.0,5.0,0.853,105.5,97.0,51.4,43.7,17.1,16.7,33.6,26.4,28.6,33.8,50.3,40.7,36.0,33.3,32.0,32.7,66.5,0.9,13.0,R32,1.0,0,1.0
760,2019,Gardner Webb,BSth,31.0,20.0,11.0,0.645,105.5,107.2,54.8,50.2,16.8,18.1,22.6,31.0,39.2,27.7,53.8,49.9,37.7,33.8,37.3,45.0,68.2,-4.9,16.0,R64,0.0,0,0.0
761,2019,Iona,MAAC,32.0,17.0,15.0,0.531,105.2,110.1,53.0,52.3,17.3,18.6,25.7,30.1,37.1,28.8,53.3,50.2,35.1,36.8,43.6,42.9,71.6,-10.2,16.0,R64,0.0,0,0.0
762,2019,Fairleigh Dickinson,NEC,31.0,18.0,13.0,0.581,104.8,110.3,54.5,51.5,19.4,20.4,29.4,33.1,35.5,30.2,51.2,51.6,40.4,34.3,35.0,38.5,68.5,-9.2,16.0,R64,0.0,0,0.0
763,2019,VCU,A10,32.0,25.0,7.0,0.781,104.0,86.9,50.6,43.0,20.1,23.5,31.0,30.6,36.0,37.2,53.7,43.8,30.7,27.6,41.1,33.4,70.0,1.4,8.0,R64,0.0,1,-1.0
764,2019,Abilene Christian,Slnd,29.0,23.0,6.0,0.793,102.2,101.0,52.4,49.6,17.4,23.4,27.7,27.8,34.5,38.4,49.8,49.2,38.3,33.5,34.2,33.4,66.3,-2.5,15.0,R64,0.0,0,0.0
765,2019,Saint Louis,A10,35.0,23.0,12.0,0.657,101.1,95.4,46.8,46.9,19.0,19.4,36.1,25.3,39.7,32.9,47.1,46.9,30.8,31.3,32.6,38.0,67.7,-3.0,13.0,R64,0.0,0,0.0
766,2019,Old Dominion,CUSA,34.0,26.0,8.0,0.765,100.4,95.5,47.7,45.6,17.9,18.6,32.3,24.8,29.6,32.4,44.5,43.5,35.3,32.5,37.3,40.1,69.5,-1.6,14.0,R64,0.0,0,0.0
767,2019,Bradley,MVC,33.0,19.0,14.0,0.576,100.0,101.1,49.7,47.6,18.9,18.6,27.1,26.7,36.3,35.3,46.7,46.4,36.8,33.0,35.2,39.6,66.0,-7.6,15.0,R64,0.0,0,0.0
